Survey	Location	id	Serial	Morph	C_Age	TL_mm	M_radius	Age	Radius	L	TL_inch	L2
20	Big Reef	3067	LSBR14_3358	Siscowet	27	660	2.14185	16	1.68064	513.1495862	20.20273961	516.7279956
20	Big Reef	3067	LSBR14_3358	Siscowet	27	660	2.14185	17	1.72486	527.2293444	20.7570608	530.5192088
20	Big Reef	3067	LSBR14_3358	Siscowet	27	660	2.14185	18	1.76984	541.5510886	21.320909	544.5347355
20	Big Reef	3067	LSBR14_3358	Siscowet	27	660	2.14185	19	1.81952	557.3693244	21.94367419	560.0002587
20	Big Reef	3067	LSBR14_3358	Siscowet	27	660	2.14185	20	1.86488	571.8120615	22.51228589	574.1080161
20	Big Reef	3067	LSBR14_3358	Siscowet	27	660	2.14185	21	1.91824	588.8020185	23.18118183	590.6885385
20	Big Reef	3067	LSBR14_3358	Siscowet	27	660	2.14185	22	1.96583	603.9547932	23.77774776	605.4624987
20	Big Reef	3067	LSBR14_3358	Siscowet	27	660	2.14185	23	2.00105	615.168929	24.21924917	616.3881946
20	Big Reef	3067	LSBR14_3358	Siscowet	27	660	2.14185	24	2.03878	627.182255	24.69221477	628.0850488
20	Big Reef	3067	LSBR14_3358	Siscowet	27	660	2.14185	25	2.07516	638.7657377	25.14825739	639.3561955
20	Big Reef	3067	LSBR14_3358	Siscowet	27	660	2.14185	26	2.11073	650.0913144	25.59414624	650.369692
20	Big Reef	3067	LSBR14_3358	Siscowet	27	660	2.14185	27	2.14185	660	25.98425197	660
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	1	0.31144	85.46189132	3.364641391	84.40511414
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	2	0.49536	152.7444167	6.013559711	151.0900494
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	3	0.60396	192.4730065	7.577677423	190.6265491
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	4	0.76277	250.5696673	9.864947532	248.6041641
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	5	0.88493	295.2588435	11.62436392	293.3100223
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	6	0.99461	335.3825244	13.20403639	333.5169577
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	7	1.07538	364.9302058	14.36733094	363.1628881
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	8	1.15903	395.5314631	15.57210485	393.8961379
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	9	1.24863	428.3093789	16.86257397	426.8471058
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	10	1.32274	455.4206662	17.92994749	454.1246559
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	11	1.40115	484.1050007	19.059252	483.0063216
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	12	1.47612	511.5308974	20.13901171	510.6403867
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	13	1.52853	530.7037832	20.89384973	529.9695927
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	14	1.58326	550.7253829	21.68210169	550.1635407
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	15	1.63785	570.6957671	22.46833729	570.3147904
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	16	1.67753	585.2117012	23.03983076	584.9676368
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	17	1.71104	597.4704954	23.52246045	597.3455352
20	Big Reef	3068	LSBR14_3359	Lean	18	610	1.74529	18	1.74529	610	24.01574803	610
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	1	0.39799	95.56351314	3.762343037	102.840247
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	2	0.73499	190.9991721	7.519652445	201.6281872
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	3	0.8928	235.6896805	9.279121281	246.5793666
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	4	1.0003	266.1328062	10.47766953	276.8474577
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	5	1.09181	292.0476938	11.4979407	302.4175207
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	6	1.17948	316.8751248	12.47539861	326.7616508
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	7	1.29806	350.4560163	13.79748096	359.4719955
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	8	1.3711	371.1403502	14.61182481	379.5057195
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	9	1.43692	389.7800388	15.34567082	397.4894786
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	10	1.49235	405.477364	15.96367575	412.5857041
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	11	1.54526	420.4610456	16.55358447	426.9558085
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	12	1.58354	431.3016303	16.98037915	437.3290631
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	13	1.6292	444.2321709	17.48945555	449.6772678
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	14	1.66982	455.7354245	17.94233955	460.6403117
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	15	1.71412	468.2808242	18.43625292	472.5734483
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	16	1.74763	477.7705836	18.8098655	481.5844498
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	17	1.78459	488.237355	19.22194311	491.507936
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	18	1.82566	499.868045	19.67984429	502.5165981
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	19	1.8729	513.2460287	20.20653656	515.1558322
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	20	1.91626	525.5252281	20.68996961	526.7355944
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	21	1.95619	536.8330793	21.1351606	537.3816935
20	Big Reef	3069	LSBR14_3360	Redfin	22	546	1.98856	22	1.98856	546	21.49606299	546
20	Big Reef	3070	LSBR14_3361	Lean	9	620	1.42712	1	0.30886	101.3493383	3.990131429	92.18444335
20	Big Reef	3070	LSBR14_3361	Lean	9	620	1.42712	2	0.4803	180.8634669	7.120608933	167.0915755
20	Big Reef	3070	LSBR14_3361	Lean	9	620	1.42712	3	0.60341	237.9620691	9.3685854	222.7614018
20	Big Reef	3070	LSBR14_3361	Lean	9	620	1.42712	4	0.74537	303.8033296	11.96076101	288.4710508
20	Big Reef	3070	LSBR14_3361	Lean	9	620	1.42712	5	0.8656	359.5661836	14.15614896	345.1906329
20	Big Reef	3070	LSBR14_3361	Lean	9	620	1.42712	6	1.02111	431.6919543	16.99574623	419.7977603
20	Big Reef	3070	LSBR14_3361	Lean	9	620	1.42712	7	1.16157	496.8375126	19.56053199	488.2417221
20	Big Reef	3070	LSBR14_3361	Lean	9	620	1.42712	8	1.30902	565.2250432	22.25295446	561.0471973
20	Big Reef	3070	LSBR14_3361	Lean	9	620	1.42712	9	1.42712	620	24.40944882	620
20	Big Reef	3071	LSBR14_3362	Lean	11	564	1.54268	1	0.3619	108.4192133	4.268472966	105.2806589
20	Big Reef	3071	LSBR14_3362	Lean	11	564	1.54268	2	0.57644	191.1952613	7.527372494	186.8412748
20	Big Reef	3071	LSBR14_3362	Lean	11	564	1.54268	3	0.75874	261.5321382	10.29654087	256.9828934
20	Big Reef	3071	LSBR14_3362	Lean	11	564	1.54268	4	0.90241	316.9643877	12.4789129	312.6710285
20	Big Reef	3071	LSBR14_3362	Lean	11	564	1.54268	5	1.00684	357.2566535	14.06522258	353.3396564
20	Big Reef	3071	LSBR14_3362	Lean	11	564	1.54268	6	1.1019	393.9336886	15.50920034	390.4830452
20	Big Reef	3071	LSBR14_3362	Lean	11	564	1.54268	7	1.20527	433.8169742	17.07940843	430.9954391
20	Big Reef	3071	LSBR14_3362	Lean	11	564	1.54268	8	1.2939	468.01312	18.42571339	465.8243568
20	Big Reef	3071	LSBR14_3362	Lean	11	564	1.54268	9	1.36764	496.4642517	19.54583668	494.863257
20	Big Reef	3071	LSBR14_3362	Lean	11	564	1.54268	10	1.47678	538.5737785	21.20369207	537.9384333
20	Big Reef	3071	LSBR14_3362	Lean	11	564	1.54268	11	1.54268	564	22.20472441	564
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	1	0.32646	84.41695109	3.323502012	86.22004106
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	2	0.54165	155.7082724	6.130246944	158.4570159
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	3	0.66358	196.1030435	7.720592264	199.0656583
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	4	0.74897	224.3923038	8.83434267	227.3983808
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	5	0.85875	260.7618435	10.26621431	263.7136566
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	6	0.94696	289.9853551	11.41674626	292.8140073
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	7	1.03653	319.6594275	12.58501683	322.2980372
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	8	1.09739	339.8220271	13.37881996	342.2971267
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	9	1.165	362.2208664	14.26066403	364.4839167
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	10	1.23659	385.9382589	15.19441964	387.9439333
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	11	1.30424	408.35035	16.07678543	410.0835424
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	12	1.36047	426.9790549	16.81019901	428.4652295
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	13	1.41178	443.9777894	17.47944053	445.2230115
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	14	1.45199	457.2991521	18.00390363	458.3455495
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	15	1.48893	469.5371808	18.48571578	470.3934144
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	16	1.53371	484.3725606	19.06978585	484.9888984
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	17	1.5695	496.2296003	19.53659844	496.6470117
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	18	1.60088	506.6256302	19.94589095	506.8634979
20	Big Reef	3072	LSBR14_3363	Lean	19	520	1.64125	19	1.64125	520	20.47244094	520
20	Big Reef	3073	LSBR14_3364	Siscowet	10	472	1.41601	1	0.39677	113.1158609	4.45338035	113.2080301
20	Big Reef	3073	LSBR14_3364	Siscowet	10	472	1.41601	2	0.5663	172.8089931	6.803503666	172.9220535
20	Big Reef	3073	LSBR14_3364	Siscowet	10	472	1.41601	3	0.70594	221.9775709	8.739274444	222.0933265
20	Big Reef	3073	LSBR14_3364	Siscowet	10	472	1.41601	4	0.844	270.5898155	10.65314234	270.6981436
20	Big Reef	3073	LSBR14_3364	Siscowet	10	472	1.41601	5	0.93454	302.4698143	11.90826041	302.5686465
20	Big Reef	3073	LSBR14_3364	Siscowet	10	472	1.41601	6	1.05034	343.2441004	13.51354726	343.3261048
20	Big Reef	3073	LSBR14_3364	Siscowet	10	472	1.41601	7	1.16	381.8564338	15.03371786	381.9181452
20	Big Reef	3073	LSBR14_3364	Siscowet	10	472	1.41601	8	1.25499	415.30332	16.35052441	415.344346
20	Big Reef	3073	LSBR14_3364	Siscowet	10	472	1.41601	9	1.32326	439.3418391	17.2969228	439.366348
20	Big Reef	3073	LSBR14_3364	Siscowet	10	472	1.41601	10	1.41601	472	18.58267717	472
20	Big Reef	3074	LSBR14_3365	Siscowet	12	667	1.67458	1	0.30701	93.00052045	3.661437813	87.4018716
20	Big Reef	3074	LSBR14_3365	Siscowet	12	667	1.67458	2	0.50214	174.900912	6.885862676	165.8954126
20	Big Reef	3074	LSBR14_3365	Siscowet	12	667	1.67458	3	0.65819	240.3985602	9.464510244	230.1567999
20	Big Reef	3074	LSBR14_3365	Siscowet	12	667	1.67458	4	0.75387	280.5575796	11.045574	270.0604508
20	Big Reef	3074	LSBR14_3365	Siscowet	12	667	1.67458	5	0.83279	313.6820551	12.34968721	303.2209866
20	Big Reef	3074	LSBR14_3365	Siscowet	12	667	1.67458	6	0.94239	359.6836075	14.16077195	349.6034116
20	Big Reef	3074	LSBR14_3365	Siscowet	12	667	1.67458	7	1.07329	414.6252425	16.32382845	405.4510884
20	Big Reef	3074	LSBR14_3365	Siscowet	12	667	1.67458	8	1.19983	467.7368888	18.41483814	459.8552648
20	Big Reef	3074	LSBR14_3365	Siscowet	12	667	1.67458	9	1.37299	540.4159838	21.27621983	534.8932546
20	Big Reef	3074	LSBR14_3365	Siscowet	12	667	1.67458	10	1.49238	590.5266164	23.24907939	586.988848
20	Big Reef	3074	LSBR14_3365	Siscowet	12	667	1.67458	11	1.60996	639.8775519	25.1920296	638.5558497
20	Big Reef	3074	LSBR14_3365	Siscowet	12	667	1.67458	12	1.67458	667	26.25984252	667
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	1	0.35447	99.49479515	3.917117919	99.01855653
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	2	0.46933	140.610761	5.535856734	139.9937007
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	3	0.58877	183.3662109	7.21914216	182.6557082
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	4	0.73242	234.7880157	9.243622665	234.0215275
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	5	0.83523	271.5904922	10.69253906	270.8152628
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	6	0.93534	307.4264608	12.10340397	306.6643184
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	7	1.01302	335.2332536	13.19815959	334.4944648
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	8	1.07436	357.1908833	14.0626332	356.4780379
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	9	1.13205	377.8419374	14.87566683	377.1591639
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	10	1.18591	397.121982	15.6347237	396.4719947
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	11	1.23543	414.8484545	16.33261632	414.232444
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	12	1.2948	436.1008914	17.16932643	435.5302448
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	13	1.37556	465.0102193	18.30748895	464.5089932
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	14	1.44166	488.6717668	19.23904594	488.2336451
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	15	1.4762	501.0359098	19.72582322	500.6329183
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	16	1.50954	512.9704937	20.19568873	512.6027729
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	17	1.54584	525.9646567	20.70726995	525.6368234
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	18	1.57685	537.0651799	21.14429842	536.7726213
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	19	1.60137	545.8425043	21.48986238	545.5786055
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	20	1.63414	557.5730476	21.95169479	557.3484904
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	21	1.66339	568.0435509	22.36391933	567.8550958
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	22	1.68679	576.4199535	22.69369896	576.2610386
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	23	1.70786	583.9622955	22.99064155	583.8304728
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	24	1.72886	591.4795799	23.28659763	591.3752189
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	25	1.7493	598.7964033	23.57466155	598.7192069
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	26	1.76856	605.690827	23.84609555	605.6396152
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	27	1.78906	613.0291284	24.13500506	613.0059835
20	Big Reef	3075	LSBR14_3366	Redfin	28	619	1.80574	28	1.80574	619	24.37007874	619
20	Big Reef	3076	LSBR14_3367	Lean	8	600	1.37275	1	0.29493	95.55504442	3.762009623	86.7002014
20	Big Reef	3076	LSBR14_3367	Lean	8	600	1.37275	2	0.46134	173.4388145	6.828299783	159.7764944
20	Big Reef	3076	LSBR14_3367	Lean	8	600	1.37275	3	0.63067	252.6892128	9.948394206	237.277679
20	Big Reef	3076	LSBR14_3367	Lean	8	600	1.37275	4	0.81559	339.2360956	13.35575179	324.6203121
20	Big Reef	3076	LSBR14_3367	Lean	8	600	1.37275	5	1.0189	434.3899283	17.10196568	423.237107
20	Big Reef	3076	LSBR14_3367	Lean	8	600	1.37275	6	1.12315	483.1813652	19.0228884	474.6946419
20	Big Reef	3076	LSBR14_3367	Lean	8	600	1.37275	7	1.26004	547.2490852	21.54523958	543.0710471
20	Big Reef	3076	LSBR14_3367	Lean	8	600	1.37275	8	1.37275	600	23.62204724	600
20	Big Reef	3077	LSBR14_3368	Lean	8	617	1.43384	1	0.31882	105.1115078	4.138248337	95.99928789
20	Big Reef	3077	LSBR14_3368	Lean	8	617	1.43384	2	0.45593	168.056595	6.616401378	155.3197852
20	Big Reef	3077	LSBR14_3368	Lean	8	617	1.43384	3	0.62033	243.5301005	9.587799233	228.8898681
20	Big Reef	3077	LSBR14_3368	Lean	8	617	1.43384	4	0.87039	358.3287915	14.10743273	344.5784255
20	Big Reef	3077	LSBR14_3368	Lean	8	617	1.43384	5	1.07172	450.7562906	17.74631066	440.3040878
20	Big Reef	3077	LSBR14_3368	Lean	8	617	1.43384	6	1.19874	509.0692144	20.04209506	501.6782673
20	Big Reef	3077	LSBR14_3368	Lean	8	617	1.43384	7	1.33636	572.2484348	22.52946594	568.9289356
20	Big Reef	3077	LSBR14_3368	Lean	8	617	1.43384	8	1.43384	617	24.29133858	617
20	Big Reef	3078	LSBR14_3369	Lean	12	505	1.5052	1	0.39784	113.7966957	4.48018487	113.7756258
20	Big Reef	3078	LSBR14_3369	Lean	12	505	1.5052	2	0.5888	181.2582105	7.136150018	181.2316142
20	Big Reef	3078	LSBR14_3369	Lean	12	505	1.5052	3	0.74043	234.8253946	9.245094276	234.7980738
20	Big Reef	3078	LSBR14_3369	Lean	12	505	1.5052	4	0.86684	279.4829673	11.00326643	279.4569739
20	Big Reef	3078	LSBR14_3369	Lean	12	505	1.5052	5	0.98658	321.7841915	12.66866896	321.7608229
20	Big Reef	3078	LSBR14_3369	Lean	12	505	1.5052	6	1.09049	358.4930625	14.1139001	358.4729207
20	Big Reef	3078	LSBR14_3369	Lean	12	505	1.5052	7	1.17676	388.9701513	15.31378548	388.9532941
20	Big Reef	3078	LSBR14_3369	Lean	12	505	1.5052	8	1.25262	415.7696408	16.36888349	415.7560913
20	Big Reef	3078	LSBR14_3369	Lean	12	505	1.5052	9	1.34802	449.4721361	17.69575339	449.4632656
20	Big Reef	3078	LSBR14_3369	Lean	12	505	1.5052	10	1.41633	473.6043945	18.64584231	473.5992085
20	Big Reef	3078	LSBR14_3369	Lean	12	505	1.5052	11	1.47723	495.1188806	19.49286931	495.1172019
20	Big Reef	3078	LSBR14_3369	Lean	12	505	1.5052	12	1.5052	505	19.88188976	505
20	Big Reef	3079	LSBR14_3370	Lean	8	532	1.48237	1	0.36316	107.4381136	4.22984699	104.9731238
20	Big Reef	3079	LSBR14_3370	Lean	8	532	1.48237	2	0.4994	159.1194883	6.264546783	155.9692179
20	Big Reef	3079	LSBR14_3370	Lean	8	532	1.48237	3	0.66727	222.7994088	8.771630269	219.3290586
20	Big Reef	3079	LSBR14_3370	Lean	8	532	1.48237	4	0.823	281.8741335	11.09740683	278.5057701
20	Big Reef	3079	LSBR14_3370	Lean	8	532	1.48237	5	1.00131	349.5143708	13.7604083	346.6404145
20	Big Reef	3079	LSBR14_3370	Lean	8	532	1.48237	6	1.18936	420.8493863	16.56887348	418.8594373
20	Big Reef	3079	LSBR14_3370	Lean	8	532	1.48237	7	1.37666	491.8998963	19.36613765	491.1040393
20	Big Reef	3079	LSBR14_3370	Lean	8	532	1.48237	8	1.48237	532	20.94488189	532
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	1	0.42526	117.3031442	4.618234022	119.8646428
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	2	0.57269	166.2248525	6.54428553	169.4427341
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	3	0.71403	213.1257156	8.390776203	216.7159882
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	4	0.83811	254.2991915	10.01177919	258.0509907
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	5	0.95567	293.3091354	11.54760376	297.0938272
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	6	1.09683	340.1502691	13.39174288	343.8409206
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	7	1.18558	369.6001885	14.55118852	373.1653462
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	8	1.25854	393.8105109	15.50435082	397.2375171
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	9	1.33011	417.5595895	16.43935392	420.8223453
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	10	1.40518	442.4700734	17.42008163	445.5316876
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	11	1.46616	462.7050715	18.2167351	465.5826468
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	12	1.50466	475.4805295	18.71970589	478.2327679
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	13	1.54935	490.3100156	19.30354392	492.9081802
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	14	1.59164	504.3431096	19.85602794	506.7872141
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	15	1.66036	527.1464725	20.75379813	529.3236688
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	16	1.72836	549.7109178	21.64216212	551.6045532
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	17	1.78312	567.8819328	22.35755641	569.5336879
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	18	1.83694	585.7410275	23.06067038	587.1436893
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	19	1.88003	600.0395856	23.62360573	601.2349229
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	20	1.94832	622.7002615	24.51575833	623.5530785
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	21	2.00086	640.1346138	25.20215015	640.7125997
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	22	2.03947	652.9465731	25.70655799	653.3164965
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	23	2.06461	661.2887812	26.03499139	661.520507
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	24	2.08499	668.0514782	26.3012393	668.1696185
20	Big Reef	3080	LSBR14_3380	Redfin	25	675	2.10593	25	2.10593	675	26.57480315	675
20	Big Reef	3081	LSBR14_3381	Lean	11	579	1.41617	1	0.37279	124.3803949	4.89686594	116.1710249
20	Big Reef	3081	LSBR14_3381	Lean	11	579	1.41617	2	0.55384	203.2671663	8.002644341	192.5847787
20	Big Reef	3081	LSBR14_3381	Lean	11	579	1.41617	3	0.71436	273.208644	10.75624583	262.1222704
20	Big Reef	3081	LSBR14_3381	Lean	11	579	1.41617	4	0.86026	336.7799223	13.25905206	326.4659854
20	Big Reef	3081	LSBR14_3381	Lean	11	579	1.41617	5	0.92483	364.9142433	14.36670249	355.2397546
20	Big Reef	3081	LSBR14_3381	Lean	11	579	1.41617	6	1.00124	398.2074673	15.67745934	389.5028263
20	Big Reef	3081	LSBR14_3381	Lean	11	579	1.41617	7	1.09047	437.086598	17.20813378	429.7864608
20	Big Reef	3081	LSBR14_3381	Lean	11	579	1.41617	8	1.18074	476.4188755	18.75664864	470.8162668
20	Big Reef	3081	LSBR14_3381	Lean	11	579	1.41617	9	1.24833	505.8690654	19.91610494	501.707832
20	Big Reef	3081	LSBR14_3381	Lean	11	579	1.41617	10	1.35049	550.3820318	21.66858393	548.6587181
20	Big Reef	3081	LSBR14_3381	Lean	11	579	1.41617	11	1.41617	579	22.79527559	579
20	Big Reef	3082	LSBR14_3382	Lean	12	527	1.66978	1	0.40982	111.5973729	4.393597357	114.0521564
20	Big Reef	3082	LSBR14_3382	Lean	12	527	1.66978	2	0.58695	169.9962644	6.692766314	173.0887729
20	Big Reef	3082	LSBR14_3382	Lean	12	527	1.66978	3	0.78914	236.6573149	9.317217121	239.9321775
20	Big Reef	3082	LSBR14_3382	Lean	12	527	1.66978	4	0.90552	275.0272296	10.82784368	278.2039064
20	Big Reef	3082	LSBR14_3382	Lean	12	527	1.66978	5	1.02663	314.9566021	12.39986622	317.9002163
20	Big Reef	3082	LSBR14_3382	Lean	12	527	1.66978	6	1.13359	350.220789	13.78822004	352.8604072
20	Big Reef	3082	LSBR14_3382	Lean	12	527	1.66978	7	1.24343	386.4344979	15.21395661	388.6758993
20	Big Reef	3082	LSBR14_3382	Lean	12	527	1.66978	8	1.34693	420.5579398	16.5573992	422.351382
20	Big Reef	3082	LSBR14_3382	Lean	12	527	1.66978	9	1.4716	461.6610268	18.17563098	462.8291782
20	Big Reef	3082	LSBR14_3382	Lean	12	527	1.66978	10	1.55578	489.4147596	19.26829762	490.1116201
20	Big Reef	3082	LSBR14_3382	Lean	12	527	1.66978	11	1.6203	510.6866869	20.10577507	510.9971677
20	Big Reef	3082	LSBR14_3382	Lean	12	527	1.66978	12	1.66978	527	20.7480315	527
20	Big Reef	3083	LSBR14_3383	Humper	11	482	1.25121	1	0.35063	109.9091094	4.32713029	104.7214334
20	Big Reef	3083	LSBR14_3383	Humper	11	482	1.25121	2	0.53713	186.9649524	7.360824897	180.1924694
20	Big Reef	3083	LSBR14_3383	Humper	11	482	1.25121	3	0.68779	249.2128522	9.811529612	242.4440573
20	Big Reef	3083	LSBR14_3383	Humper	11	482	1.25121	4	0.83494	310.010532	12.20513906	304.0993376
20	Big Reef	3083	LSBR14_3383	Humper	11	482	1.25121	5	0.93546	351.5421853	13.84024352	346.6264806
20	Big Reef	3083	LSBR14_3383	Humper	11	482	1.25121	6	1.01812	385.6946571	15.18482902	381.8185198
20	Big Reef	3083	LSBR14_3383	Humper	11	482	1.25121	7	1.08155	411.9019071	16.21661052	408.9483137
20	Big Reef	3083	LSBR14_3383	Humper	11	482	1.25121	8	1.14825	439.4602166	17.30158333	437.5864298
20	Big Reef	3083	LSBR14_3383	Humper	11	482	1.25121	9	1.17385	450.037319	17.71800468	448.6065461
20	Big Reef	3083	LSBR14_3383	Humper	11	482	1.25121	10	1.22254	470.1544717	18.51001857	469.6083994
20	Big Reef	3083	LSBR14_3383	Humper	11	482	1.25121	11	1.25121	482	18.97637795	482
20	Big Reef	3084	LSBR14_3384	Lean	14	711	1.78783	1	0.26113	73.47811162	2.89283904	69.15308627
20	Big Reef	3084	LSBR14_3384	Lean	14	711	1.78783	2	0.49292	170.2693597	6.7035181	161.3719757
20	Big Reef	3084	LSBR14_3384	Lean	14	711	1.78783	3	0.64847	235.2241837	9.260794634	224.8829366
20	Big Reef	3084	LSBR14_3384	Lean	14	711	1.78783	4	0.77559	288.3071617	11.35067566	277.4931763
20	Big Reef	3084	LSBR14_3384	Lean	14	711	1.78783	5	0.90735	343.3277184	13.51683931	332.5804568
